,Season,TeamID,Played,W,L,Win rate,Seed,Mean score
485,1986,1219,0,0,0,0.0,0,
486,1986,1220,28,17,11,0.6071428571428571,0,72.0
487,1986,1221,29,12,17,0.41379310344827586,0,72.37990196078431
488,1986,1222,25,11,14,0.44,0,76.72402597402598
489,1986,1223,24,10,14,0.4166666666666667,0,66.96428571428572
490,1986,1224,26,17,9,0.6538461538461539,0,67.42810457516339
491,1986,1225,26,8,18,0.3076923076923077,0,69.09027777777777
492,1986,1226,24,12,12,0.5,0,63.333333333333336
493,1986,1227,27,11,16,0.4074074074074074,0,76.04261363636363
494,1986,1228,29,20,9,0.6896551724137931,4,69.54444444444445
495,1986,1229,28,14,14,0.5,0,61.17857142857143
496,1986,1230,0,0,0,0.0,0,
497,1986,1231,28,21,7,0.75,3,72.38095238095238
498,1986,1232,26,9,17,0.34615384615384615,0,59.303921568627445
499,1986,1233,29,14,15,0.4827586206896552,0,65.98333333333333
500,1986,1234,27,16,11,0.5925925925925926,11,72.07386363636363
501,1986,1235,27,17,10,0.6296296296296297,7,73.37352941176471
502,1986,1236,0,0,0,0.0,0,
503,1986,1237,0,0,0,0.0,0,
504,1986,1238,28,13,15,0.4642857142857143,0,70.7923076923077
505,1986,1239,28,19,9,0.6785714285714286,8,65.67251461988303
506,1986,1240,0,0,0,0.0,0,
507,1986,1241,28,5,23,0.17857142857142858,0,65.35217391304349
508,1986,1242,33,30,3,0.9090909090909091,1,80.6
509,1986,1243,25,11,14,0.44,0,69.66558441558442
510,1986,1244,0,0,0,0.0,0,
511,1986,1245,26,10,16,0.38461538461538464,0,67.325
512,1986,1246,31,28,3,0.9032258064516129,1,67.25595238095238
513,1986,1247,28,14,14,0.5,0,71.53571428571428
514,1986,1248,27,12,15,0.4444444444444444,0,67.175
515,1986,1249,27,16,11,0.5925925925925926,0,68.80113636363636
516,1986,1250,25,10,15,0.4,0,73.46666666666667
517,1986,1251,0,0,0,0.0,0,
518,1986,1252,0,0,0,0.0,0,
519,1986,1253,28,6,22,0.21428571428571427,0,65.52272727272728
520,1986,1254,25,6,19,0.24,0,73.98684210526315
521,1986,1255,0,0,0,0.0,0,
522,1986,1256,28,16,12,0.5714285714285714,0,67.38541666666667
523,1986,1257,33,26,7,0.7878787878787878,2,76.07967032967034
524,1986,1258,25,15,10,0.6,0,76.28333333333333
525,1986,1259,26,15,11,0.5769230769230769,0,73.7
526,1986,1260,29,13,16,0.4482758620689655,0,76.33653846153845
527,1986,1261,29,18,11,0.6206896551724138,11,72.96212121212122
528,1986,1262,0,0,0,0.0,0,
529,1986,1263,26,7,19,0.2692307692307692,0,63.421052631578945
530,1986,1264,28,2,26,0.07142857142857142,0,73.78846153846155
531,1986,1265,28,17,11,0.6071428571428571,15,66.25133689839572
532,1986,1266,28,18,10,0.6428571428571429,0,71.66666666666666
533,1986,1267,27,17,10,0.6296296296296297,0,74.54117647058823
534,1986,1268,29,16,13,0.5517241379310345,5,69.17548076923077
535,1986,1269,27,8,19,0.2962962962962963,0,63.92763157894737
536,1986,1270,27,17,10,0.6296296296296297,0,69.37352941176471
537,1986,1271,28,5,23,0.17857142857142858,0,66.0304347826087
538,1986,1272,31,26,5,0.8387096774193549,3,78.25384615384615
539,1986,1273,27,13,14,0.48148148148148145,0,66.29120879120879
540,1986,1274,28,14,14,0.5,0,71.64285714285714
541,1986,1275,28,22,6,0.7857142857142857,10,74.4090909090909
542,1986,1276,29,25,4,0.8620689655172413,2,74.16
543,1986,1277,28,21,7,0.75,5,81.33333333333334
544,1986,1278,26,11,15,0.4230769230769231,0,69.15454545454546
545,1986,1279,26,9,17,0.34615384615384615,0,65.89869281045752
546,1986,1280,28,7,21,0.25,0,62.30952380952381
547,1986,1281,31,19,12,0.6129032258064516,11,72.91447368421052
548,1986,1282,0,0,0,0.0,0,
549,1986,1283,25,18,7,0.72,0,66.62698412698413
550,1986,1284,26,7,19,0.2692307692307692,0,68.95112781954887
551,1986,1285,28,18,10,0.6428571428571429,0,71.97222222222223
552,1986,1286,27,12,15,0.4444444444444444,16,78.6
553,1986,1287,23,4,19,0.17391304347826086,0,70.03289473684211
554,1986,1288,27,7,20,0.25925925925925924,0,63.65714285714286
555,1986,1289,0,0,0,0.0,0,
556,1986,1290,26,18,8,0.6923076923076923,16,70.43055555555556
557,1986,1291,0,0,0,0.0,0,
558,1986,1292,27,18,9,0.6666666666666666,0,77.27777777777777
559,1986,1293,25,13,12,0.52,0,68.58333333333334
560,1986,1294,0,0,0,0.0,0,
561,1986,1295,0,0,0,0.0,0,
562,1986,1296,24,12,12,0.5,0,71.08333333333334
563,1986,1297,0,0,0,0.0,0,
564,1986,1298,29,25,4,0.8620689655172413,7,70.39
565,1986,1299,25,18,7,0.72,16,62.11507936507937
566,1986,1300,0,0,0,0.0,0,
567,1986,1301,28,16,12,0.5714285714285714,6,69.375
568,1986,1302,0,0,0,0.0,0,
569,1986,1303,0,0,0,0.0,0,
570,1986,1304,27,17,10,0.6296296296296297,9,69.08529411764707
571,1986,1305,26,11,15,0.4230769230769231,0,71.72424242424242
572,1986,1306,28,11,17,0.39285714285714285,0,62.542780748663105
573,1986,1307,30,17,13,0.5666666666666667,0,66.52714932126698
574,1986,1308,26,14,12,0.5384615384615384,0,67.41666666666667
575,1986,1309,26,14,12,0.5384615384615384,0,72.73809523809524
576,1986,1310,28,14,14,0.5,0,70.75
577,1986,1311,20,8,12,0.4,0,68.3125
578,1986,1312,0,0,0,0.0,0,
579,1986,1313,0,0,0,0.0,0,
580,1986,1314,31,26,5,0.8387096774193549,3,81.01538461538462
581,1986,1315,0,0,0,0.0,0,
582,1986,1316,0,0,0,0.0,0,
583,1986,1317,26,8,18,0.3076923076923077,0,67.29166666666667
584,1986,1318,29,25,4,0.8620689655172413,13,69.53999999999999
585,1986,1319,24,15,9,0.625,0,69.97777777777779
586,1986,1320,23,5,18,0.21739130434782608,0,72.05
587,1986,1321,24,4,20,0.16666666666666666,0,64.475
588,1986,1322,23,10,13,0.43478260869565216,0,64.73461538461538
589,1986,1323,27,22,5,0.8148148148148148,3,74.8
590,1986,1324,0,0,0,0.0,0,
591,1986,1325,27,20,7,0.7407407407407407,0,74.83214285714286
592,1986,1326,28,14,14,0.5,0,75.53571428571428
593,1986,1327,0,0,0,0.0,0,
594,1986,1328,30,22,8,0.7333333333333333,4,84.25
595,1986,1329,24,12,12,0.5,0,70.91666666666667
596,1986,1330,27,20,7,0.7407407407407407,8,65.36428571428571
597,1986,1331,27,9,18,0.3333333333333333,0,71.11111111111111
598,1986,1332,27,11,16,0.4074074074074074,0,69.5596590909091
599,1986,1333,27,12,15,0.4444444444444444,0,61.3
600,1986,1334,28,15,13,0.5357142857142857,0,66.66153846153847
601,1986,1335,26,15,11,0.5769230769230769,0,66.62121212121212
602,1986,1336,27,10,17,0.37037037037037035,0,61.582352941176474
603,1986,1337,28,24,4,0.8571428571428571,12,70.4375
604,1986,1338,26,13,13,0.5,0,75.84615384615384
605,1986,1339,25,10,15,0.4,0,59.53333333333333
606,1986,1340,0,0,0,0.0,0,
607,1986,1341,28,4,24,0.14285714285714285,0,71.97916666666667
608,1986,1342,0,0,0,0.0,0,
609,1986,1343,25,12,13,0.48,0,55.282051282051285
610,1986,1344,27,14,13,0.5185185185185185,0,78.88186813186813
611,1986,1345,29,20,9,0.6896551724137931,6,73.71388888888889
612,1986,1346,0,0,0,0.0,0,
613,1986,1347,24,9,15,0.375,0,65.24444444444444
614,1986,1348,26,7,19,0.2692307692307692,0,66.61654135338347
615,1986,1349,24,5,19,0.20833333333333334,0,58.1
616,1986,1350,29,23,6,0.7931034482758621,11,65.39855072463769
617,1986,1351,24,6,18,0.25,0,70.19444444444446
618,1986,1352,26,9,17,0.34615384615384615,0,66.13071895424837
619,1986,1353,29,8,21,0.27586206896551724,0,66.0625
620,1986,1354,27,9,18,0.3333333333333333,0,68.77777777777777
621,1986,1355,0,0,0,0.0,0,
622,1986,1356,26,6,20,0.23076923076923078,0,63.7
623,1986,1357,0,0,0,0.0,0,
624,1986,1358,0,0,0,0.0,0,
625,1986,1359,25,12,13,0.48,0,68.41025641025641
626,1986,1360,26,17,9,0.6538461538461539,0,67.33333333333333
627,1986,1361,29,10,19,0.3448275862068966,0,75.73684210526315
628,1986,1362,24,3,21,0.125,0,69.92857142857143
629,1986,1363,26,14,12,0.5384615384615384,0,64.82142857142857
630,1986,1364,25,10,15,0.4,0,71.43333333333334
631,1986,1365,24,9,15,0.375,0,65.4
632,1986,1366,0,0,0,0.0,0,
633,1986,1367,0,0,0,0.0,0,
634,1986,1368,24,9,15,0.375,0,71.88888888888889
635,1986,1369,0,0,0,0.0,0,
636,1986,1370,0,0,0,0.0,0,
637,1986,1371,28,10,18,0.35714285714285715,0,72.02777777777777
638,1986,1372,0,0,0,0.0,0,
639,1986,1373,27,20,7,0.7407407407407407,0,69.05714285714285
640,1986,1374,28,18,10,0.6428571428571429,0,63.477777777777774
641,1986,1375,29,13,16,0.4482758620689655,0,63.57932692307692
642,1986,1376,28,12,16,0.42857142857142855,0,74.97916666666666
643,1986,1377,0,0,0,0.0,0,
644,1986,1378,27,13,14,0.48148148148148145,0,60.068681318681314
645,1986,1379,24,13,11,0.5416666666666666,0,75.30419580419581
646,1986,1380,27,19,8,0.7037037037037037,0,73.40131578947368
647,1986,1381,0,0,0,0.0,0,
648,1986,1382,25,12,13,0.48,0,70.9423076923077
649,1986,1383,24,6,18,0.25,0,64.0
650,1986,1384,27,9,18,0.3333333333333333,0,74.77777777777777
651,1986,1385,34,30,4,0.8823529411764706,1,74.45833333333334
652,1986,1386,30,25,5,0.8333333333333334,6,64.78
653,1986,1387,27,15,12,0.5555555555555556,0,65.54166666666666
654,1986,1388,23,6,17,0.2608695652173913,0,71.84313725490196
655,1986,1389,27,15,12,0.5555555555555556,0,56.36666666666666
656,1986,1390,27,11,16,0.4074074074074074,0,72.39204545454545
657,1986,1391,27,9,18,0.3333333333333333,0,70.13888888888889
658,1986,1392,0,0,0,0.0,0,
659,1986,1393,29,24,5,0.8275862068965517,2,79.40833333333333
660,1986,1394,0,0,0,0.0,0,
661,1986,1395,26,18,8,0.6923076923076923,0,66.00694444444444
662,1986,1396,29,24,5,0.8275862068965517,9,66.35833333333333
663,1986,1397,28,12,16,0.42857142857142855,0,68.20833333333334
664,1986,1398,26,12,14,0.46153846153846156,0,63.333333333333336
665,1986,1399,26,11,15,0.4230769230769231,0,67.37575757575758
666,1986,1400,27,16,11,0.5925925925925926,0,63.27556818181819
667,1986,1401,30,19,11,0.6333333333333333,0,66.83732057416267
668,1986,1402,24,6,18,0.25,0,68.77777777777777
669,1986,1403,29,16,13,0.5517241379310345,13,61.69230769230769
670,1986,1404,0,0,0,0.0,0,
671,1986,1405,27,11,16,0.4074074074074074,0,71.42329545454545
672,1986,1406,28,8,20,0.2857142857142857,0,69.5375
673,1986,1407,0,0,0,0.0,0,
674,1986,1408,0,0,0,0.0,0,
675,1986,1409,29,21,8,0.7241379310344828,10,62.82440476190476
676,1986,1410,24,16,8,0.6666666666666666,0,68.59375
677,1986,1411,25,8,17,0.32,0,69.28308823529412
678,1986,1412,32,22,10,0.6875,6,66.31818181818181
679,1986,1413,0,0,0,0.0,0,
680,1986,1414,28,16,12,0.5714285714285714,0,78.10416666666666
681,1986,1415,0,0,0,0.0,0,
682,1986,1416,24,4,20,0.16666666666666666,0,68.525
683,1986,1417,28,15,13,0.5357142857142857,0,74.41025641025641
684,1986,1418,27,14,13,0.5185185185185185,0,69.02197802197801
685,1986,1419,28,19,9,0.6785714285714286,13,70.9093567251462
686,1986,1420,0,0,0,0.0,0,
687,1986,1421,0,0,0,0.0,0,
688,1986,1422,0,0,0,0.0,0,
689,1986,1423,26,13,13,0.5,0,70.1923076923077
690,1986,1424,35,31,4,0.8857142857142857,4,78.91532258064515
691,1986,1425,28,11,17,0.39285714285714285,0,70.50802139037432
692,1986,1426,25,9,16,0.36,0,72.47222222222223
693,1986,1427,27,4,23,0.14814814814814814,0,71.45108695652173
694,1986,1428,28,19,9,0.6785714285714286,14,70.65204678362574
695,1986,1429,28,12,16,0.42857142857142855,0,77.33333333333334
696,1986,1430,0,0,0,0.0,0,
697,1986,1431,32,27,5,0.84375,10,65.86666666666666
698,1986,1432,23,9,14,0.391304347826087,0,66.01587301587301
699,1986,1433,28,12,16,0.42857142857142855,0,65.47916666666666
700,1986,1434,24,5,19,0.20833333333333334,0,66.58947368421053
701,1986,1435,28,13,15,0.4642857142857143,0,69.77948717948718
702,1986,1436,25,6,19,0.24,0,61.98245614035088
703,1986,1437,34,21,13,0.6176470588235294,10,68.6923076923077
704,1986,1438,29,19,10,0.6551724137931034,5,68.7078947368421
705,1986,1439,29,21,8,0.7241379310344828,7,78.39880952380952
706,1986,1440,24,7,17,0.2916666666666667,0,71.48319327731093
707,1986,1441,26,12,14,0.46153846153846156,0,70.0297619047619
708,1986,1442,24,9,15,0.375,0,66.14444444444445
709,1986,1443,27,20,7,0.7407407407407407,8,65.7
710,1986,1444,25,9,16,0.36,0,70.27430555555556
711,1986,1445,0,0,0,0.0,0,
712,1986,1446,24,7,17,0.2916666666666667,0,57.878151260504204
713,1986,1447,25,13,12,0.52,0,77.98397435897436
714,1986,1448,28,7,21,0.25,0,62.69047619047619
715,1986,1449,30,19,11,0.6333333333333333,12,71.17464114832535
716,1986,1450,31,15,16,0.4838709677419355,0,68.61041666666667
717,1986,1451,26,15,11,0.5769230769230769,0,74.37272727272727
718,1986,1452,31,21,10,0.6774193548387096,9,67.77857142857144
719,1986,1453,25,3,22,0.12,0,56.21969696969697
720,1986,1454,0,0,0,0.0,0,
721,1986,1455,27,13,14,0.48148148148148145,0,63.706043956043956
722,1986,1456,27,7,20,0.25925925925925924,0,58.357142857142854
723,1986,1457,0,0,0,0.0,0,
724,1986,1458,25,9,16,0.36,0,69.47569444444444
725,1986,1459,0,0,0,0.0,0,
726,1986,1460,0,0,0,0.0,0,
727,1986,1461,29,18,11,0.6206896551724138,0,67.60606060606061
728,1986,1462,27,23,4,0.8518518518518519,12,73.77717391304347
729,1986,1463,23,12,11,0.5217391304347826,0,71.60227272727272
730,1986,1464,26,10,16,0.38461538461538464,0,67.20625
731,1986,1465,0,0,0,0.0,0,
732,1986,1466,0,0,0,0.0,0,
733,1986,1467,0,0,0,0.0,0,
734,1987,1101,0,0,0,0.0,0,
735,1987,1102,23,8,15,0.34782608695652173,0,73.7125
736,1987,1103,26,18,8,0.6923076923076923,0,73.18055555555556
737,1987,1104,30,26,4,0.8666666666666667,2,75.9326923076923
738,1987,1105,0,0,0,0.0,0,
739,1987,1106,25,12,13,0.48,0,82.00320512820512
740,1987,1107,0,0,0,0.0,0,
741,1987,1108,25,5,20,0.2,0,73.0
742,1987,1109,24,9,15,0.375,0,82.71111111111111
743,1987,1110,23,9,14,0.391304347826087,0,73.63492063492063
744,1987,1111,25,4,21,0.16,0,66.04761904761905
745,1987,1112,28,17,11,0.6071428571428571,10,73.61497326203208
746,1987,1113,28,11,17,0.39285714285714285,0,72.70588235294117
747,1987,1114,29,20,9,0.6896551724137931,0,68.86111111111111
748,1987,1115,0,0,0,0.0,0,
749,1987,1116,31,18,13,0.5806451612903226,0,77.05128205128204
750,1987,1117,29,17,12,0.5862068965517241,0,65.62009803921569
751,1987,1118,27,6,21,0.2222222222222222,0,65.3452380952381
752,1987,1119,27,12,15,0.4444444444444444,0,65.70833333333333
753,1987,1120,29,17,12,0.5862068965517241,8,79.32598039215686
754,1987,1121,24,6,18,0.25,0,68.94444444444446
755,1987,1122,26,16,10,0.6153846153846154,14,77.4
756,1987,1123,26,8,18,0.3076923076923077,0,76.34027777777777
757,1987,1124,28,16,12,0.5714285714285714,0,67.94791666666666
758,1987,1125,0,0,0,0.0,0,
759,1987,1126,28,9,19,0.32142857142857145,0,64.44152046783626
760,1987,1127,0,0,0,0.0,0,
761,1987,1128,0,0,0,0.0,0,
762,1987,1129,25,18,7,0.72,0,70.01587301587301
763,1987,1130,29,11,18,0.3793103448275862,0,65.99242424242424
764,1987,1131,29,17,12,0.5862068965517241,0,72.67156862745098
765,1987,1132,27,14,13,0.5185185185185185,0,65.22527472527472
766,1987,1133,28,16,12,0.5714285714285714,0,82.625
767,1987,1134,26,8,18,0.3076923076923077,0,73.49305555555556
768,1987,1135,26,8,18,0.3076923076923077,0,80.03472222222223
769,1987,1136,0,0,0,0.0,0,
770,1987,1137,27,19,8,0.7037037037037037,16,75.34539473684211
771,1987,1138,0,0,0,0.0,0,
772,1987,1139,26,11,15,0.4230769230769231,0,73.24242424242425
773,1987,1140,31,21,10,0.6774193548387096,10,81.0547619047619
774,1987,1141,26,19,7,0.7307692307692307,13,70.63157894736841
775,1987,1142,0,0,0,0.0,0,
776,1987,1143,31,17,14,0.5483870967741935,0,68.97268907563026
777,1987,1144,26,13,13,0.5,0,73.42307692307693
778,1987,1145,27,15,12,0.5555555555555556,0,70.40833333333333
779,1987,1146,0,0,0,0.0,0,
780,1987,1147,23,6,17,0.2608695652173913,0,74.91666666666666
781,1987,1148,27,8,19,0.2962962962962963,0,68.65460526315789
782,1987,1149,26,18,8,0.6923076923076923,0,77.81944444444444
783,1987,1150,27,13,14,0.48148148148148145,0,74.55494505494505
784,1987,1151,28,21,7,0.75,0,74.04761904761904
785,1987,1152,24,7,17,0.2916666666666667,0,75.73529411764706
786,1987,1153,26,10,16,0.38461538461538464,0,68.35625
787,1987,1154,24,10,14,0.4166666666666667,0,75.06428571428572
788,1987,1155,28,23,5,0.8214285714285714,4,83.52173913043478
789,1987,1156,30,23,7,0.7666666666666667,0,79.02173913043478
790,1987,1157,26,10,16,0.38461538461538464,0,70.08125
791,1987,1158,0,0,0,0.0,0,
792,1987,1159,24,3,21,0.125,0,64.61904761904762
793,1987,1160,28,9,19,0.32142857142857145,0,64.60233918128655
794,1987,1161,26,11,15,0.4230769230769231,0,67.46969696969697
795,1987,1162,23,9,14,0.391304347826087,0,74.0
796,1987,1163,28,9,19,0.32142857142857145,0,63.42397660818713
797,1987,1164,27,8,19,0.2962962962962963,0,72.74671052631578
798,1987,1165,24,13,11,0.5416666666666666,0,72.54545454545455
799,1987,1166,26,7,19,0.2692307692307692,0,69.1015037593985
800,1987,1167,0,0,0,0.0,0,
801,1987,1168,27,15,12,0.5555555555555556,0,68.175
802,1987,1169,0,0,0,0.0,0,
803,1987,1170,0,0,0,0.0,0,
804,1987,1171,23,13,10,0.5652173913043478,0,76.03461538461539
805,1987,1172,26,16,10,0.6153846153846154,0,73.03125
806,1987,1173,27,12,15,0.4444444444444444,0,69.525
807,1987,1174,24,8,16,0.3333333333333333,0,71.5
808,1987,1175,25,4,21,0.16,0,64.49404761904762
809,1987,1176,0,0,0,0.0,0,
810,1987,1177,28,26,2,0.9285714285714286,3,71.90384615384616
811,1987,1178,26,5,21,0.19230769230769232,0,66.27619047619046
812,1987,1179,28,14,14,0.5,0,64.82142857142857
813,1987,1180,27,14,13,0.5185185185185185,0,78.6923076923077
814,1987,1181,29,21,8,0.7241379310344828,5,75.0952380952381
815,1987,1182,27,10,17,0.37037037037037035,0,69.95
816,1987,1183,24,6,18,0.25,0,62.47222222222222
817,1987,1184,27,16,11,0.5925925925925926,0,82.96875
818,1987,1185,25,10,15,0.4,0,75.88333333333333
819,1987,1186,24,4,20,0.16666666666666666,0,66.075
820,1987,1187,26,10,16,0.38461538461538464,0,67.875
821,1987,1188,0,0,0,0.0,0,
822,1987,1189,0,0,0,0.0,0,
823,1987,1190,24,4,20,0.16666666666666666,0,67.75
824,1987,1191,27,15,12,0.5555555555555556,0,69.30833333333334
825,1987,1192,25,15,10,0.6,0,72.91666666666666
826,1987,1193,29,14,15,0.4827586206896552,16,66.27380952380952
827,1987,1194,0,0,0,0.0,0,
828,1987,1195,0,0,0,0.0,0,
829,1987,1196,31,21,10,0.6774193548387096,6,81.4952380952381
830,1987,1197,24,9,15,0.375,0,76.72222222222223
831,1987,1198,0,0,0,0.0,0,
832,1987,1199,26,16,10,0.6153846153846154,0,80.05
833,1987,1200,29,13,16,0.4482758620689655,0,76.8125
834,1987,1201,27,7,20,0.25925925925925924,0,59.225
835,1987,1202,25,13,12,0.52,0,71.91666666666666
836,1987,1203,27,8,19,0.2962962962962963,0,78.64473684210526
837,1987,1204,28,18,10,0.6428571428571429,15,68.70555555555555
838,1987,1205,0,0,0,0.0,0,
839,1987,1206,26,13,13,0.5,0,69.3076923076923
840,1987,1207,26,22,4,0.8461538461538461,1,71.27272727272728
841,1987,1208,27,16,11,0.5925925925925926,8,71.01704545454545
842,1987,1209,24,7,17,0.2916666666666667,0,78.50420168067227
843,1987,1210,28,16,12,0.5714285714285714,7,69.30208333333333
844,1987,1211,24,14,10,0.5833333333333334,0,69.77142857142857
845,1987,1212,28,15,13,0.5357142857142857,0,71.98717948717949
846,1987,1213,0,0,0,0.0,0,
847,1987,1214,0,0,0,0.0,0,
848,1987,1215,26,11,15,0.4230769230769231,0,77.16060606060606
849,1987,1216,28,14,14,0.5,0,65.10714285714286
850,1987,1217,24,7,17,0.2916666666666667,0,83.7983193277311
851,1987,1218,28,7,21,0.25,0,74.21428571428572
852,1987,1219,0,0,0,0.0,0,
853,1987,1220,28,9,19,0.32142857142857145,0,74.08771929824562
854,1987,1221,26,8,18,0.3076923076923077,0,64.84027777777777
855,1987,1222,27,17,10,0.6296296296296297,12,66.00882352941177
856,1987,1223,26,15,11,0.5769230769230769,0,76.0848484848485
857,1987,1224,29,24,5,0.8275862068965517,0,71.9875
858,1987,1225,26,12,14,0.46153846153846156,0,65.46428571428572
859,1987,1226,27,12,15,0.4444444444444444,16,67.675
860,1987,1227,27,13,14,0.48148148148148145,0,80.01923076923077
861,1987,1228,30,23,7,0.7666666666666667,3,78.88819875776397
862,1987,1229,29,17,12,0.5862068965517241,0,70.10784313725489
863,1987,1230,0,0,0,0.0,0,
864,1987,1231,28,24,4,0.8571428571428571,1,77.9375
865,1987,1232,25,6,19,0.24,0,63.719298245614034
866,1987,1233,29,15,14,0.5172413793103449,0,71.75952380952381
867,1987,1234,29,25,4,0.8620689655172413,2,83.53999999999999
868,1987,1235,27,12,15,0.4444444444444444,0,75.18333333333334
869,1987,1236,0,0,0,0.0,0,
870,1987,1237,0,0,0,0.0,0,
871,1987,1238,28,14,14,0.5,0,63.07142857142857
872,1987,1239,29,18,11,0.6206896551724138,0,78.9040404040404
873,1987,1240,0,0,0,0.0,0,
874,1987,1241,28,19,9,0.6785714285714286,0,74.25730994152048
875,1987,1242,32,22,10,0.6875,5,73.36818181818182
876,1987,1243,26,16,10,0.6153846153846154,9,76.30625
877,1987,1244,0,0,0,0.0,0,
878,1987,1245,27,17,10,0.6296296296296297,0,72.31470588235294
879,1987,1246,28,18,10,0.6428571428571429,8,66.02222222222223
880,1987,1247,28,16,12,0.5714285714285714,0,73.40625
881,1987,1248,29,16,13,0.5517241379310345,0,74.44471153846155
882,1987,1249,26,12,14,0.46153846153846156,0,65.81547619047619
883,1987,1250,26,12,14,0.46153846153846156,0,77.20833333333334
884,1987,1251,0,0,0,0.0,0,
885,1987,1252,0,0,0,0.0,0,
886,1987,1253,30,11,19,0.36666666666666664,0,73.37320574162679
887,1987,1254,25,10,15,0.4,0,76.28333333333333
888,1987,1255,0,0,0,0.0,0,
889,1987,1256,27,20,7,0.7407407407407407,14,69.39285714285714
890,1987,1257,31,17,14,0.5483870967741935,0,72.52521008403362
891,1987,1258,24,8,16,0.3333333333333333,0,84.53125
892,1987,1259,26,13,13,0.5,0,77.8076923076923
893,1987,1260,29,16,13,0.5517241379310345,0,79.81490384615384
894,1987,1261,32,18,14,0.5625,10,68.63492063492063
895,1987,1262,0,0,0,0.0,0,
896,1987,1263,27,10,17,0.37037037037037035,0,69.21470588235294
897,1987,1264,23,3,20,0.13043478260869565,0,72.875
898,1987,1265,29,20,9,0.6896551724137931,14,64.8
899,1987,1266,28,16,12,0.5714285714285714,0,71.97916666666666
900,1987,1267,30,25,5,0.8333333333333334,13,76.96000000000001
901,1987,1268,26,9,17,0.34615384615384615,0,73.80718954248366
902,1987,1269,26,10,16,0.38461538461538464,0,64.41875
903,1987,1270,26,12,14,0.46153846153846156,0,69.85714285714286
904,1987,1271,24,0,24,0.0,0,66.5
905,1987,1272,34,26,8,0.7647058823529411,0,72.99038461538461
